院校名称,省份,专业组名称,投档线,最低投档排名,,,,,,,,,,,,,,,
无锡太湖学院,江苏,第503组,470,123765,,,,,,,,,,,,,,,
无锡太湖学院,江苏,第501组,466,129122,,,,,,,,,,,,,,,
无锡太湖学院,江苏,第502组,465,129980,,,,,,,,,,,,,,,
山西应用科技学院,山西,第502组,470,123800,,,,,,,,,,,,,,,
山西应用科技学院,山西,第501组,467,128170,,,,,,,,,,,,,,,
武昌工学院,湖北,第502组,470,123826,,,,,,,,,,,,,,,
武昌工学院,湖北,第501组,464,131259,,,,,,,,,,,,,,,
西京学院,陕西,第501组,470,124276,,,,,,,,,,,,,,,
西京学院,陕西,第504组,468,126621,,,,,,,,,,,,,,,
西京学院,陕西,第503组,466,128912,,,,,,,,,,,,,,,
西京学院,陕西,第502组,456,141082,,,,,,,,,,,,,,,
长春科技学院,吉林,第502组,470,124279,,,,,,,,,,,,,,,
长春科技学院,吉林,第501组,453,144101,,,,,,,,,,,,,,,
"南京理工大学泰州科
技学院",江苏,第501组,470,124427,,,,,,,,,,,,,,,
绵阳城市学院,四川,第501组,469,124664,,,,,,,,,,,,,,,
广州新华学院,广东,第502组,469,124679,,,,,,,,,,,,,,,
广州新华学院,广东,第501组,461,135352,,,,,,,,,,,,,,,
广州新华学院,广东,第503组,460,136554,,,,,,,,,,,,,,,
武汉华夏理工学院,湖北,第502组,469,124813,,,,,,,,,,,,,,,
武汉华夏理工学院,湖北,第501组,464,131129,,,,,,,,,,,,,,,
浙江树人学院,浙江,第501组,469,124926,,,,,,,,,,,,,,,
"北京科技大学天津学
院",天津,第502组,469,125435,,,,,,,,,,,,,,,
"北京科技大学天津学
院",天津,第501组,467,127989,,,,,,,,,,,,,,,
广东白云学院,广东,第503组,469,125541,,,,,,,,,,,,,,,
广东白云学院,广东,第501组,460,135523,,,,,,,,,,,,,,,
"南京财经大学红山学
院",江苏,第501组,469,125686,,,,,,,,,,,,,,,
郑州科技学院,河南,第501组,468,125934,,,,,,,,,,,,,,,
武汉工程科技学院,湖北,第501组,468,125954,,,,,,,,,,,,,,,
武汉工程科技学院,湖北,第502组,467,127893,,,,,,,,,,,,,,,
广东科技学院,广东,第501组,468,125974,,,,,,,,,,,,,,,
青岛城市学院,山东,第504组(机电类),468,126046,,,,,,,,,,,,,,,
青岛城市学院,山东,第505组(计算机类),466,128588,,,,,,,,,,,,,,,
青岛城市学院,山东,第501组(土木类),458,138593,,,,,,,,,,,,,,,
青岛城市学院,山东,第502组(建筑类),456,140923,,,,,,,,,,,,,,,
青岛城市学院,山东,第503组(土木类),452,145437,,,,,,,,,,,,,,,
吉林外国语大学,吉林,第503组,468,126091,,,,,,,,,,,,,,,
吉林外国语大学,吉林,第501组,461,134833,,,,,,,,,,,,,,,
吉林外国语大学,吉林,第502组,456,140346,,,,,,,,,,,,,,,
"江西农业大学南昌商
学院",江西,第502组,468,126252,,,,,,,,,,,,,,,
"江西农业大学南昌商
学院",江西,第501组,467,127525,,,,,,,,,,,,,,,
"江西农业大学南昌商
学院",江西,第503组,466,128628,,,,,,,,,,,,,,,
"西安理工大学高科学
院",陕西,第501组,468,126335,,,,,,,,,,,,,,,
厦门工学院,福建,第503组,468,126373,,,,,,,,,,,,,,,
厦门工学院,福建,第501组,461,134341,,,,,,,,,,,,,,,
厦门工学院,福建,第502组,454,143359,,,,,,,,,,,,,,,
闽南科技学院,福建,第503组,468,126398,,,,,,,,,,,,,,,
闽南科技学院,福建,第502组,461,135349,,,,,,,,,,,,,,,
闽南科技学院,福建,第501组,459,137662,,,,,,,,,,,,,,,
昆明文理学院,云南,第502组,468,126520,,,,,,,,,,,,,,,
昆明文理学院,云南,第501组,462,134127,,,,,,,,,,,,,,,
"武汉纺织大学外经贸
学院",湖北,第502组,468,126780,,,,,,,,,,,,,,,
"武汉纺织大学外经贸
学院",湖北,第501组,464,130823,,,,,,,,,,,,,,,
桂林学院,广西,第502组,468,126785,,,,,,,,,,,,,,,
桂林学院,广西,第501组,464,131200,,,,,,,,,,,,,,,
武汉传媒学院,湖北,第501组,468,126984,,,,,,,,,,,,,,,
武汉传媒学院,湖北,第502组,467,127825,,,,,,,,,,,,,,,
"华北理工大学轻工学
院",河北,第501组,467,127034,,,,,,,,,,,,,,,
运城职业技术大学,山西,第501组,467,127048,,,,,,,,,,,,,,,
"广东外语外贸大学南
国商学院",广东,第502组,467,127127,,,,,,,,,,,,,,,
"湖北经济学院法商学
院",湖北,第501组,467,127253,,,,,,,,,,,,,,,
云南经济管理学院,云南,第502组,467,127397,,,,,,,,,,,,,,,
云南经济管理学院,云南,第501组,466,129045,,,,,,,,,,,,,,,
武汉东湖学院,湖北,第502组,467,127440,,,,,,,,,,,,,,,
武汉东湖学院,湖北,第501组,453,143573,,,,,,,,,,,,,,,
南昌工学院,江西,第501组,467,127464,,,,,,,,,,,,,,,
南昌工学院,江西,第504组,460,136449,,,,,,,,,,,,,,,
南昌工学院,江西,第502组,454,143120,,,,,,,,,,,,,,,
南昌工学院,江西,第503组,448,150120,,,,,,,,,,,,,,,
广州应用科技学院,广东,第501组,467,127596,,,,,,,,,,,,,,,
"南京师范大学泰州学
院",江苏,第501组,467,127654,,,,,,,,,,,,,,,
"绍兴文理学院元培学
院",浙江,第501组,467,127838,,,,,,,,,,,,,,,
"绍兴文理学院元培学
院",浙江,第502组,466,128823,,,,,,,,,,,,,,,
内蒙古大学创业学院,内蒙古,第501组,467,128093,,,,,,,,,,,,,,,
内蒙古大学创业学院,内蒙古,第503组,462,133594,,,,,,,,,,,,,,,
内蒙古大学创业学院,内蒙古,第502组,461,135354,,,,,,,,,,,,,,,
"滇池学院(原云南大
学滇池学院)",云南,第503组,467,128134,,,,,,,,,,,,,,,
"滇池学院(原云南大
学滇池学院)",云南,第501组,460,135708,,,,,,,,,,,,,,,
"滇池学院(原云南大
学滇池学院)",云南,第502组,460,135962,,,,,,,,,,,,,,,
山西工商学院,山西,第501组,467,128199,,,,,,,,,,,,,,,
湖北商贸学院,湖北,第502组,466,128350,,,,,,,,,,,,,,,
湖北商贸学院,湖北,第501组,463,132272,,,,,,,,,,,,,,,
宁夏理工学院,宁夏,第501组,466,128906,,,,,,,,,,,,,,,
"天津商业大学宝德学
院",天津,第501组,466,129140,,,,,,,,,,,,,,,
"天津商业大学宝德学
院",天津,第502组,459,136733,,,,,,,,,,,,,,,
安徽信息工程学院,安徽,第501组,466,129147,,,,,,,,,,,,,,,
河北科技学院,河北,第502组,466,129379,,,,,,,,,,,,,,,
河北科技学院,河北,第501组,466,129389,,,,,,,,,,,,,,,
河北科技学院,河北,第503组,462,133385,,,,,,,,,,,,,,,
常州大学怀德学院,江苏,第502组,466,129398,,,,,,,,,,,,,,,
常州大学怀德学院,江苏,第501组,462,134056,,,,,,,,,,,,,,,
"天津外国语大学滨海
外事学院",天津,第501组,466,129472,,,,,,,,,,,,,,,
"西安科技大学高新学
院",陕西,第502组,465,129609,,,,,,,,,,,,,,,
"西安科技大学高新学
院",陕西,第503组,459,136787,,,,,,,,,,,,,,,
"西安科技大学高新学
院",陕西,第501组,458,138206,,,,,,,,,,,,,,,
辽宁何氏医学院,辽宁,第502组,465,129711,,,,,,,,,,,,,,,
辽宁何氏医学院,辽宁,第501组,448,150379,,,,,,,,,,,,,,,
武汉设计工程学院,湖北,第501组,465,129805,,,,,,,,,,,,,,,
江西工程学院,江西,第502组,465,129829,,,,,,,,,,,,,,,
江西工程学院,江西,第503组,462,133169,,,,,,,,,,,,,,,
江西工程学院,江西,第501组,461,134382,,,,,,,,,,,,,,,
"安徽医科大学临床医
学院",安徽,第501组,465,129934,,,,,,,,,,,,,,,
闽南理工学院,福建,第502组,465,129975,,,,,,,,,,,,,,,
闽南理工学院,福建,第501组,459,137215,,,,,,,,,,,,,,,
湛江科技学院,广东,第501组,465,130216,,,,,,,,,,,,,,,
"广东外语外贸大学南
国商学院",广东,第501组,465,130287,,,,,,,,,,,,,,,
贵阳人文科技学院,贵州,第501组,465,130600,,,,,,,,,,,,,,,
"西安建筑科技大学华
清学院",陕西,第502组,464,130688,,,,,,,,,,,,,,,
"西安建筑科技大学华
清学院",陕西,第501组,459,136970,,,,,,,,,,,,,,,
西安交通工程学院,陕西,第501组,464,130913,,,,,,,,,,,,,,,
西安交通工程学院,陕西,第503组,462,133451,,,,,,,,,,,,,,,
西安交通工程学院,陕西,第502组,459,137101,,,,,,,,,,,,,,,
"浙江理工大学科技与
艺术学院",浙江,第503组,464,131040,,,,,,,,,,,,,,,
"浙江理工大学科技与
艺术学院",浙江,第502组,463,131900,,,,,,,,,,,,,,,
"浙江理工大学科技与
艺术学院",浙江,第501组,463,132507,,,,,,,,,,,,,,,
福州工商学院,福建,第501组,464,131453,,,,,,,,,,,,,,,
福州工商学院,福建,第502组,462,133054,,,,,,,,,,,,,,,
吉利学院,四川,第501组,464,131564,,,,,,,,,,,,,,,
"广西民族大学相思湖
学院",广西,第501组,464,131597,,,,,,,,,,,,,,,
大连科技学院,辽宁,第501组,464,131617,,,,,,,,,,,,,,,
淮北理工学院,安徽,第501组,464,131815,,,,,,,,,,,,,,,
东莞城市学院,广东,第502组,464,131840,,,,,,,,,,,,,,,
东莞城市学院,广东,第501组,456,141151,,,,,,,,,,,,,,,
昆明城市学院,云南,第502组,463,131961,,,,,,,,,,,,,,,
昆明城市学院,云南,第501组,462,133780,,,,,,,,,,,,,,,
贵州黔南经济学院,贵州,第501组,463,132249,,,,,,,,,,,,,,,
南昌理工学院,江西,第502组,463,132319,,,,,,,,,,,,,,,
南昌理工学院,江西,第503组,457,139290,,,,,,,,,,,,,,,
南昌理工学院,江西,第504组,448,150379,,,,,,,,,,,,,,,
广东东软学院,广东,第501组,463,132427,,,,,,,,,,,,,,,
"广西民族大学相思湖
学院",广西,第502组,463,132449,,,,,,,,,,,,,,,
合肥城市学院,安徽,第501组,463,132477,,,,,,,,,,,,,,,
合肥城市学院,安徽,第502组,461,135334,,,,,,,,,,,,,,,
广州工商学院,广东,第501组,463,132521,,,,,,,,,,,,,,,
广州工商学院,广东,第502组,448,150379,,,,,,,,,,,,,,,
西安思源学院,陕西,第502组,463,132695,,,,,,,,,,,,,,,
西安思源学院,陕西,第503组,462,133810,,,,,,,,,,,,,,,
西安思源学院,陕西,第501组,458,138034,,,,,,,,,,,,,,,
西安思源学院,陕西,第504组,449,148410,,,,,,,,,,,,,,,
皖江工学院,安徽,第501组,463,132805,,,,,,,,,,,,,,,
河北传媒学院,河北,第501组,463,132978,,,,,,,,,,,,,,,
南宁学院,广西,第502组,463,133019,,,,,,,,,,,,,,,
南宁学院,广西,第503组,461,134449,,,,,,,,,,,,,,,
南宁学院,广西,第501组,458,138583,,,,,,,,,,,,,,,
陕西国际商贸学院,陕西,第501组,462,133292,,,,,,,,,,,,,,,
陕西国际商贸学院,陕西,第502组,456,140500,,,,,,,,,,,,,,,
陕西国际商贸学院,陕西,第503组,456,140944,,,,,,,,,,,,,,,
广西外国语学院,广西,第502组,462,133384,,,,,,,,,,,,,,,
广西外国语学院,广西,第501组,448,150379,,,,,,,,,,,,,,,
广州华商学院,广东,第501组,462,133426,,,,,,,,,,,,,,,
广东理工学院,广东,第501组,462,133583,,,,,,,,,,,,,,,
广东理工学院,广东,第502组,462,133705,,,,,,,,,,,,,,,
四川文化艺术学院,四川,第502组,462,133617,,,,,,,,,,,,,,,
四川文化艺术学院,四川,第501组,462,133745,,,,,,,,,,,,,,,
兰州博文科技学院,甘肃,第501组,462,133701,,,,,,,,,,,,,,,
温州商学院,浙江,第502组,462,133836,,,,,,,,,,,,,,,
温州商学院,浙江,第501组,454,143147,,,,,,,,,,,,,,,
"大连理工大学城市学
院",辽宁,第501组,462,133870,,,,,,,,,,,,,,,
"大连理工大学城市学
院",辽宁,第503组,459,136757,,,,,,,,,,,,,,,
"大连理工大学城市学
院",辽宁,第502组,449,148564,,,,,,,,,,,,,,,
安徽新华学院,安徽,第502组,461,134584,,,,,,,,,,,,,,,
安徽新华学院,安徽,第501组,461,135175,,,,,,,,,,,,,,,
保定理工学院,河北,第503组,461,134841,,,,,,,,,,,,,,,
保定理工学院,河北,第501组,457,139477,,,,,,,,,,,,,,,
沈阳工学院,辽宁,第502组,461,134966,,,,,,,,,,,,,,,
沈阳工学院,辽宁,第501组,454,142758,,,,,,,,,,,,,,,
西安外事学院,陕西,第502组,461,135034,,,,,,,,,,,,,,,
西安外事学院,陕西,第501组,458,137801,,,,,,,,,,,,,,,
天津天狮学院,天津,第503组,461,135247,,,,,,,,,,,,,,,
天津天狮学院,天津,第502组,455,142340,,,,,,,,,,,,,,,
天津天狮学院,天津,第501组,453,144651,,,,,,,,,,,,,,,
青岛工学院,山东,第502组,460,135699,,,,,,,,,,,,,,,
青岛工学院,山东,第501组,460,136427,,,,,,,,,,,,,,,
"西安财经大学行知学
院",陕西,第501组,460,135729,,,,,,,,,,,,,,,
南昌交通学院,江西,第503组,460,135937,,,,,,,,,,,,,,,
南昌交通学院,江西,第501组,459,137678,,,,,,,,,,,,,,,
南昌交通学院,江西,第504组,450,147260,,,,,,,,,,,,,,,
青岛恒星科技学院,山东,第501组,460,135999,,,,,,,,,,,,,,,
黑龙江财经学院,黑龙江,第502组,460,136048,,,,,,,,,,,,,,,
黑龙江财经学院,黑龙江,第501组,448,150379,,,,,,,,,,,,,,,
河北外国语学院,河北,第501组,460,136287,,,,,,,,,,,,,,,
河北外国语学院,河北,第502组,448,150379,,,,,,,,,,,,,,,
"成都银杏酒店管理学
院",四川,第501组,460,136460,,,,,,,,,,,,,,,
天津传媒学院,天津,第501组,460,136490,,,,,,,,,,,,,,,
南通理工学院,江苏,第501组,459,136789,,,,,,,,,,,,,,,
"辽宁师范大学海华学
院",辽宁,第502组,459,137029,,,,,,,,,,,,,,,
"辽宁师范大学海华学
院",辽宁,第501组,452,144891,,,,,,,,,,,,,,,
"广州科技职业技术大
学",广东,第501组,459,137281,,,,,,,,,,,,,,,
柳州工学院,广西,第502组,459,137694,,,,,,,,,,,,,,,
柳州工学院,广西,第501组,453,143628,,,,,,,,,,,,,,,
景德镇艺术职业大学,江西,第502组,458,138857,,,,,,,,,,,,,,,
景德镇艺术职业大学,江西,第501组,455,141516,,,,,,,,,,,,,,,
厦门华厦学院,福建,第503组,457,139102,,,,,,,,,,,,,,,
厦门华厦学院,福建,第501组,455,142326,,,,,,,,,,,,,,,
内蒙古鸿德文理学院,内蒙古,第501组,457,139374,,,,,,,,,,,,,,,
辽宁理工学院,辽宁,第501组,456,140192,,,,,,,,,,,,,,,
辽宁理工学院,辽宁,第502组,453,143569,,,,,,,,,,,,,,,
桂林信息科技学院,广西,第501组,456,140329,,,,,,,,,,,,,,,
桂林信息科技学院,广西,第503组,453,144593,,,,,,,,,,,,,,,
桂林信息科技学院,广西,第502组,451,146515,,,,,,,,,,,,,,,
安徽外国语学院,安徽,第501组,456,140384,,,,,,,,,,,,,,,
大连东软信息学院,辽宁,第501组,456,140872,,,,,,,,,,,,,,,
云南工商学院,云南,第502组,455,141652,,,,,,,,,,,,,,,
云南工商学院,云南,第501组,452,145636,,,,,,,,,,,,,,,
泉州信息工程学院,福建,第502组,455,141978,,,,,,,,,,,,,,,
泉州信息工程学院,福建,第501组,453,143699,,,,,,,,,,,,,,,
泉州信息工程学院,福建,第504组,448,150379,,,,,,,,,,,,,,,
浙江越秀外国语学院,浙江,第501组,455,142375,,,,,,,,,,,,,,,
浙江越秀外国语学院,浙江,第503组,454,143179,,,,,,,,,,,,,,,
浙江越秀外国语学院,浙江,第502组,453,144600,,,,,,,,,,,,,,,
"吉林师范大学博达学
院",吉林,第502组,454,143480,,,,,,,,,,,,,,,
"吉林师范大学博达学
院",吉林,第501组,452,145418,,,,,,,,,,,,,,,
江西应用科技学院,江西,第502组,453,143863,,,,,,,,,,,,,,,
江西应用科技学院,江西,第501组,451,146971,,,,,,,,,,,,,,,
江西应用科技学院,江西,第503组,448,150379,,,,,,,,,,,,,,,
黑龙江东方学院,黑龙江,第501组,453,143931,,,,,,,,,,,,,,,
丽江文化旅游学院,云南,第502组,453,144037,,,,,,,,,,,,,,,
丽江文化旅游学院,云南,第501组,450,147865,,,,,,,,,,,,,,,
广东培正学院,广东,第501组,453,144455,,,,,,,,,,,,,,,
阳光学院,福建,第502组,453,144550,,,,,,,,,,,,,,,
阳光学院,福建,第501组,448,150060,,,,,,,,,,,,,,,
西安翻译学院,陕西,第501组,453,144604,,,,,,,,,,,,,,,
西安翻译学院,陕西,第503组,449,148346,,,,,,,,,,,,,,,
西安翻译学院,陕西,第502组,448,150379,,,,,,,,,,,,,,,
泉州职业技术大学,福建,第501组,452,144674,,,,,,,,,,,,,,,
西安欧亚学院,陕西,第502组,452,145291,,,,,,,,,,,,,,,
西安欧亚学院,陕西,第501组,448,149251,,,,,,,,,,,,,,,
南宁理工学院,广西,第502组,452,145347,,,,,,,,,,,,,,,
南宁理工学院,广西,第501组,452,145807,,,,,,,,,,,,,,,
大连财经学院,辽宁,第501组,452,145355,,,,,,,,,,,,,,,
长春光华学院,吉林,第501组,452,145771,,,,,,,,,,,,,,,
长春光华学院,吉林,第502组,448,150379,,,,,,,,,,,,,,,
湖南涉外经济学院,湖南,第502组,452,145844,,,,,,,,,,,,,,,
湖南涉外经济学院,湖南,第501组,448,150379,,,,,,,,,,,,,,,
哈尔滨远东理工学院,黑龙江,第501组,451,145931,,,,,,,,,,,,,,,
哈尔滨远东理工学院,黑龙江,第502组,448,150379,,,,,,,,,,,,,,,
"上海中侨职业技术大
学",上海,第501组,451,146105,,,,,,,,,,,,,,,
"上海中侨职业技术大
学",上海,第502组,448,150379,,,,,,,,,,,,,,,
泰山科技学院,山东,第501组,450,147145,,,,,,,,,,,,,,,
西北大学现代学院,陕西,第501组,450,147454,,,,,,,,,,,,,,,
西安信息职业大学,陕西,第501组,450,147751,,,,,,,,,,,,,,,
哈尔滨信息工程学院,黑龙江,第501组,450,148119,,,,,,,,,,,,,,,
哈尔滨信息工程学院,黑龙江,第502组,448,150379,,,,,,,,,,,,,,,
沈阳科技学院,辽宁,第501组,449,148225,,,,,,,,,,,,,,,
沈阳科技学院,辽宁,第502组,448,150379,,,,,,,,,,,,,,,
福州外语外贸学院,福建,第501组,449,148691,,,,,,,,,,,,,,,
福州外语外贸学院,福建,第502组,448,150379,,,,,,,,,,,,,,,
长春人文学院,吉林,第501组,449,148741,,,,,,,,,,,,,,,
长春人文学院,吉林,第503组,448,150379,,,,,,,,,,,,,,,
海南科技职业大学,海南,第502组,449,149089,,,,,,,,,,,,,,,
海南科技职业大学,海南,第503组,448,150379,,,,,,,,,,,,,,,
福州理工学院,福建,第503组,448,149446,,,,,,,,,,,,,,,
福州理工学院,福建,第501组,448,150379,,,,,,,,,,,,,,,
齐齐哈尔工程学院,黑龙江,第503组,448,149711,,,,,,,,,,,,,,,
齐齐哈尔工程学院,黑龙江,第501组,448,150379,,,,,,,,,,,,,,,
齐齐哈尔工程学院,黑龙江,第502组,448,150379,,,,,,,,,,,,,,,
西安明德理工学院,陕西,第501组,448,149732,,,,,,,,,,,,,,,
西安明德理工学院,陕西,第503组,448,150052,,,,,,,,,,,,,,,
西安明德理工学院,陕西,第502组,448,150299,,,,,,,,,,,,,,,
长春财经学院,吉林,第501组,448,149899,,,,,,,,,,,,,,,
长春财经学院,吉林,第502组,448,150379,,,,,,,,,,,,,,,
辽宁理工职业大学,辽宁,第501组,448,150208,,,,,,,,,,,,,,,
辽宁理工职业大学,辽宁,第502组,448,150379,,,,,,,,,,,,,,,
辽宁对外经贸学院,辽宁,第501组,448,150379,,,,,,,,,,,,,,,
沈阳城市学院,辽宁,第501组,448,150379,,,,,,,,,,,,,,,
沈阳城市学院,辽宁,第502组,448,150379,,,,,,,,,,,,,,,
天津仁爱学院,天津,第501组,448,150379,,,,,,,,,,,,,,,
天津仁爱学院,天津,第502组,448,150379,,,,,,,,,,,,,,,
辽宁财贸学院,辽宁,第501组,448,150379,,,,,,,,,,,,,,,
"大连工业大学艺术与信息工程学院",辽宁,第501组,448,150379,,,,,,,,,,,,,,,
"大连工业大学艺术与信息工程学院",辽宁,第502组,448,150379,,,,,,,,,,,,,,,
沈阳城市建设学院,辽宁,第501组,448,150379,,,,,,,,,,,,,,,
沈阳城市建设学院,辽宁,第502组,448,150379,,,,,,,,,,,,,,,
上海兴伟学院,上海,第501组,448,150379,,,,,,,,,,,,,,,
"长春工业大学人文信息学院",吉林,第501组,448,150379,,,,,,,,,,,,,,,
"长春工业大学人文信息学院",吉林,第502组,448,150379,,,,,,,,,,,,,,,
长春电子科技学院,吉林,第501组,448,150379,,,,,,,,,,,,,,,
吉林建筑科技学院,吉林,第501组,448,150379,,,,,,,,,,,,,,,
吉林建筑科技学院,吉林,第503组,448,150379,,,,,,,,,,,,,,,
长春建筑学院,吉林,第501组,448,150379,,,,,,,,,,,,,,,
长春大学旅游学院,吉林,第501组,448,150379,,,,,,,,,,,,,,,
长春大学旅游学院,吉林,第502组,448,150379,,,,,,,,,,,,,,,
黑龙江外国语学院,黑龙江,第501组,448,150379,,,,,,,,,,,,,,,
黑龙江外国语学院,黑龙江,第502组,448,150379,,,,,,,,,,,,,,,
黑龙江工商学院,黑龙江,第501组,448,150379,,,,,,,,,,,,,,,
黑龙江工商学院,黑龙江,第502组,448,150379,,,,,,,,,,,,,,,
哈尔滨剑桥学院,黑龙江,第501组,448,150379,,,,,,,,,,,,,,,
哈尔滨剑桥学院,黑龙江,第502组,448,150379,,,,,,,,,,,,,,,
哈尔滨华德学院,黑龙江,第502组,448,150379,,,,,,,,,,,,,,,
哈尔滨华德学院,黑龙江,第503组,448,150379,,,,,,,,,,,,,,,
"黑龙江工程学院昆仑旅游学院",黑龙江,第501组,448,150379,,,,,,,,,,,,,,,
"黑龙江工程学院昆仑旅游学院",黑龙江,第502组,448,150379,,,,,,,,,,,,,,,
哈尔滨石油学院,黑龙江,第501组,448,150379,,,,,,,,,,,,,,,
哈尔滨石油学院,黑龙江,第502组,448,150379,,,,,,,,,,,,,,,
"上海外国语大学贤达经济人文学院",上海,第501组,448,150379,,,,,,,,,,,,,,,
三亚学院,海南,第501组,448,150379,,,,,,,,,,,,,,,
三亚学院,海南,第502组,448,150379,,,,,,,,,,,,,,,
三亚学院,海南,第503组,448,150379,,,,,,,,,,,,,,,
三亚学院,海南,第504组,448,150379,,,,,,,,,,,,,,,
